2506	1277915,25	40	40	40	T	5,71	NA	81,03	0,07	5,79	0,00
2507	1278234,25	40	40	40	T	5,70	NA	81,04	0,07	5,78	0,00
2508	1278553,38	40	40	40	T	5,70	NA	81,04	0,07	5,78	0,00
2509	1278872,50	40	40	40	T	5,70	NA	81,02	0,07	5,78	0,00
2510	1279191,50	40	40	40	T	5,70	NA	81,03	0,07	5,78	0,00
2511	1279510,63	40	40	40	T	5,70	NA	81,03	0,07	5,78	0,00
2512	1279829,75	40	40	40	T	5,73	NA	81,03	0,06	5,79	0,00
2513	1280148,75	40	40	40	T	5,71	NA	81,03	0,06	5,78	0,00
2514	1280467,88	40	40	40	T	5,73	NA	81,04	0,06	5,79	0,00
2515	1280786,88	40	40	40	T	5,71	NA	81,02	0,06	5,78	0,00
2516	1281106,00	40	40	40	T	5,73	NA	81,03	0,06	5,79	0,00
2517	1281425,13	40	40	40	T	5,73	NA	81,02	0,06	5,79	0,00
2518	1281744,13	40	40	40	T	5,74	NA	81,04	0,05	5,79	0,00
2519	1282063,25	40	40	40	T	5,74	NA	81,02	0,05	5,79	0,00
2520	1282382,38	40	40	40	T	5,74	NA	81,02	0,05	5,79	0,00
2521	1282701,38	40	40	40	T	5,74	NA	81,02	0,05	5,79	0,00
2522	1283020,50	40	40	40	T	5,74	NA	81,04	0,05	5,79	0,00
2523	1283339,63	40	40	40	T	5,74	NA	81,02	0,05	5,79	0,00
2524	1283658,63	40	40	40	T	5,74	NA	81,04	0,05	5,79	0,00
2525	1283977,75	40	40	40	T	5,75	NA	81,03	0,04	5,79	0,00
2526	1284296,88	40	40	40	T	5,76	NA	81,03	0,04	5,80	0,00
2527	1284615,88	40	40	40	T	5,75	NA	81,03	0,04	5,79	0,00
2528	1284935,00	40	40	40	T	5,75	NA	81,03	0,04	5,79	0,00
2529	1285254,00	40	40	40	T	5,75	NA	81,03	0,04	5,79	0,00
2530	1285573,13	40	40	40	T	5,75	NA	81,05	0,04	5,79	0,00
2531	1285892,25	40	40	40	T	5,75	NA	81,04	0,04	5,79	0,00
2532	1286211,25	40	40	40	T	5,76	NA	81,04	0,02	5,79	0,00
2533	1286530,38	40	40	40	T	5,78	NA	81,03	0,02	5,80	0,00
2534	1286849,50	40	40	40	T	5,76	NA	81,03	0,02	5,79	0,00
2535	1287168,50	40	40	40	T	5,76	NA	81,02	0,02	5,79	0,00
2536	1287487,63	40	40	40	T	5,76	NA	81,03	0,02	5,79	0,00
2537	1287806,75	40	40	40	T	5,76	NA	81,03	0,02	5,79	0,00
2538	1288125,75	40	40	40	T	5,76	NA	81,02	0,02	5,79	0,00
2539	1288444,88	40	40	40	T	5,76	NA	81,02	0,02	5,79	0,00
2540	1288763,88	40	40	40	T	5,78	NA	81,02	0,01	5,79	0,00
2541	1289083,00	40	40	40	T	5,79	NA	81,02	0,01	5,80	0,00
2542	1289402,13	40	40	40	T	5,78	NA	81,03	0,01	5,79	0,00
2543	1289721,13	40	40	40	T	5,78	NA	81,04	0,01	5,79	0,00
2544	1290040,25	40	40	40	T	5,79	NA	81,03	0,01	5,80	0,00
2545	1290359,38	40	40	40	T	5,79	NA	81,03	0,01	5,80	0,00
2546	1290678,38	40	40	40	T	5,79	NA	81,05	0,01	5,80	0,00
2547	1290997,50	40	40	40	T	5,79	NA	81,04	0,01	5,80	0,00
2548	1291316,63	40	40	40	T	5,79	NA	81,02	0,01	5,80	0,00
2549	1291635,63	40	40	40	T	5,79	NA	81,03	0,01	5,80	0,00
2550	1291954,75	40	40	40	T	5,79	NA	81,04	0,01	5,80	0,00
2551	1292273,88	40	40	40	T	5,79	NA	81,02	0,01	5,80	0,00
2552	1292592,88	40	40	40	T	5,79	NA	81,03	0,01	5,80	0,00
2553	1292912,00	40	40	40	T	5,78	NA	81,03	0,02	5,80	0,00
2554	1293231,00	40	40	40	T	5,79	NA	81,03	0,01	5,80	0,00
2555	1293550,13	40	40	40	T	5,78	NA	81,02	0,02	5,80	0,00
2556	1293869,25	40	40	40	T	5,78	NA	81,03	0,02	5,80	0,00
2557	1294188,25	40	40	40	T	5,79	NA	81,03	0,01	5,80	0,00
2558	1294507,38	40	40	40	T	5,79	NA	81,02	0,01	5,80	0,00
2559	1294826,50	40	40	40	T	5,79	NA	81,03	0,01	5,80	0,00
2560	1295145,50	40	40	40	T	5,79	NA	81,02	0,01	5,80	0,00
2561	1295464,63	40	40	40	T	5,79	NA	81,03	0,01	5,80	0,00
2562	1295783,75	40	40	40	T	5,79	NA	81,05	0,01	5,80	0,00
2563	1296102,75	40	40	40	T	5,79	NA	81,03	0,01	5,80	0,00
2564	1296421,88	40	40	40	T	5,79	NA	81,01	0,01	5,80	0,00
2565	1296740,88	40	40	40	T	5,79	NA	81,02	0,01	5,80	0,00
2566	1297060,00	40	40	40	T	5,79	NA	81,03	0,01	5,80	0,00
2567	1297379,13	40	40	40	T	5,79	NA	81,02	0,01	5,80	0,00
2568	1297698,13	40	40	40	T	5,79	NA	81,04	0,01	5,80	0,00
2569	1298017,25	40	40	40	T	5,79	NA	81,04	0,01	5,80	0,00
2570	1298336,38	40	40	40	T	5,79	NA	81,03	0,01	5,80	0,00
2571	1298655,38	40	40	40	T	5,79	NA	81,04	0,01	5,80	0,00
2572	1298974,50	40	40	40	T	5,79	NA	81,04	0,01	5,80	0,00
2573	1299293,63	40	40	40	T	5,79	NA	81,02	0,01	5,80	0,00
2574	1299612,63	40	40	40	T	5,79	NA	81,05	0,01	5,80	0,00
2575	1299931,75	40	40	40	T	5,79	NA	81,02	0,01	5,80	0,00
2576	1300250,88	40	40	40	T	5,79	NA	81,03	0,01	5,80	0,00
2577	1300569,88	40	40	40	T	5,80	NA	81,01	0,01	5,81	0,00
2578	1300889,00	40	40	40	T	5,80	NA	81,02	0,01	5,81	0,00
2579	1301208,00	40	40	40	T	5,80	NA	81,04	0,01	5,81	0,00
2580	1301527,13	40	40	40	T	5,80	NA	81,03	0,01	5,81	0,00
2581	1301846,25	40	40	40	T	5,81	NA	81,01	0,01	5,81	0,00
2582	1302165,25	40	40	40	T	5,80	NA	81,02	0,01	5,81	0,00
2583	1302484,38	40	40	40	T	5,80	NA	81,02	0,01	5,81	0,00
2584	1302803,50	40	40	40	T	5,80	NA	81,03	0,01	5,81	0,00
2585	1303122,50	40	40	40	T	5,80	NA	81,03	0,01	5,81	0,00
2586	1303441,63	40	40	40	T	5,81	NA	81,02	0,01	5,81	0,00
2587	1303760,75	40	40	40	T	5,81	NA	81,02	0,01	5,81	0,00
2588	1304079,75	40	40	40	T	5,81	NA	81,02	0,01	5,81	0,00
2589	1304398,88	40	40	40	T	5,81	NA	81,02	0,01	5,81	0,00
2590	1304717,88	40	40	40	T	5,79	NA	81,02	0,02	5,81	0,00
2591	1305037,00	40	40	40	T	5,81	NA	81,02	0,01	5,81	0,00
2592	1305356,13	40	40	40	T	5,81	NA	81,03	0,01	5,81	0,00
2593	1305675,13	40	40	40	T	5,81	NA	81,04	0,01	5,81	0,00
2594	1305994,25	40	40	40	T	5,81	NA	81,04	0,01	5,81	0,00
2595	1306313,38	40	40	40	T	5,81	NA	81,03	0,01	5,81	0,00
2596	1306632,38	40	40	40	T	5,81	NA	81,04	0,01	5,81	0,00
2597	1306951,50	40	40	40	T	5,81	NA	81,03	0,01	5,81	0,00
2598	1307270,63	40	40	40	T	5,81	NA	81,03	0,01	5,81	0,00
2599	1307589,63	40	40	40	T	5,81	NA	81,04	0,01	5,81	0,00
2600	1307908,75	40	40	40	T	5,81	NA	81,03	0,01	5,81	0,00
2601	1308227,88	40	40	40	T	5,81	NA	81,03	0,01	5,81	0,00
2602	1308546,88	40	40	40	T	5,81	NA	81,02	0,01	5,81	0,00
2603	1308866,00	40	40	40	T	5,81	NA	81,02	0,01	5,81	0,00
2604	1309185,00	40	40	40	T	5,81	NA	81,02	0,01	5,81	0,00
2605	1309504,13	40	40	40	T	5,81	NA	81,02	0,01	5,81	0,00
2606	1309823,25	40	40	40	T	5,81	NA	81,02	0,01	5,81	0,00
2607	1310142,25	40	40	40	T	5,81	NA	81,03	0,01	5,81	0,00
2608	1310461,38	40	40	40	T	5,81	NA	81,03	0,01	5,81	0,00
2609	1310780,50	40	40	40	T	5,81	NA	81,04	0,01	5,81	0,00
2610	1311099,50	40	40	40	T	5,81	NA	81,02	0,01	5,81	0,00
2611	1311418,63	40	40	40	T	5,81	NA	81,03	0,01	5,81	0,00
2612	1311737,75	40	40	40	T	5,81	NA	81,03	0,01	5,81	0,00
2613	1312056,75	40	40	40	T	5,81	NA	81,05	0,01	5,81	0,00
2614	1312375,88	40	40	40	T	5,81	NA	81,04	0,01	5,81	0,00
2615	1312694,88	40	40	40	T	5,81	NA	81,02	0,01	5,81	0,00
2616	1313014,00	40	40	40	T	5,80	NA	81,03	0,02	5,81	0,00
2617	1313333,13	40	40	40	T	5,81	NA	81,01	0,01	5,81	0,00
2618	1313652,13	40	40	40	T	5,81	NA	81,03	0,01	5,81	0,00
2619	1313971,25	40	40	40	T	5,81	NA	81,03	0,01	5,81	0,00
2620	1314290,38	40	40	40	T	5,82	NA	81,04	0,01	5,82	0,00
2621	1314609,38	40	40	40	T	5,82	NA	81,03	0,01	5,82	0,00
2622	1314928,50	40	40	40	T	5,83	NA	81,02	0,01	5,83	0,00
2623	1315247,63	40	40	40	T	5,83	NA	81,02	0,01	5,83	0,00
2624	1315566,63	40	40	40	T	5,83	NA	81,05	0,01	5,82	0,00
2625	1315885,75	40	40	40	T	5,83	NA	81,03	0,01	5,82	0,00
2626	1316204,88	40	40	40	T	5,83	NA	81,02	0,01	5,83	0,00
2627	1316523,88	40	40	40	T	5,83	NA	81,03	0,01	5,83	0,00
2628	1316843,00	40	40	40	T	5,83	NA	81,03	0,01	5,82	0,00
2629	1317162,00	40	40	40	T	5,83	NA	81,03	0,01	5,82	0,00
2630	1317481,13	40	40	40	T	5,83	NA	81,02	0,01	5,83	0,00
2631	1317800,25	40	40	40	T	5,83	NA	81,02	0,01	5,83	0,00
2632	1318119,25	40	40	40	T	5,83	NA	81,02	0,01	5,83	0,00
2633	1318438,38	40	40	40	T	5,83	NA	81,04	0,01	5,82	0,00
2634	1318757,50	40	40	40	T	5,83	NA	81,04	0,01	5,82	0,00
2635	1319076,50	40	40	40	T	5,83	NA	81,03	0,01	5,83	0,00
2636	1319395,63	40	40	40	T	5,83	NA	81,03	0,01	5,83	0,00
2637	1319714,75	40	40	40	T	5,83	NA	81,02	0,01	5,83	0,00
2638	1320033,75	40	40	40	T	5,83	NA	81,05	0,01	5,82	0,00
2639	1320352,88	40	40	40	T	5,83	NA	81,03	0,01	5,83	0,00
2640	1320671,88	40	40	40	T	5,83	NA	81,03	0,01	5,83	0,00
2641	1320991,00	40	40	40	T	5,83	NA	81,02	0,01	5,83	0,00
2642	1321310,13	40	40	40	T	5,83	NA	81,03	0,01	5,83	0,00
2643	1321629,13	40	40	40	T	5,83	NA	81,02	0,01	5,83	0,00
2644	1321948,25	40	40	40	T	5,83	NA	81,03	0,01	5,82	0,00
2645	1322267,38	40	40	40	T	5,83	NA	81,03	0,01	5,83	0,00
2646	1322586,38	40	40	40	T	5,83	NA	81,03	0,01	5,82	0,00
2647	1322905,50	40	40	40	T	5,83	NA	81,03	0,01	5,82	0,00
2648	1323224,63	40	40	40	T	5,83	NA	81,03	0,01	5,83	0,00
2649	1323543,63	40	40	40	T	5,83	NA	81,02	0,01	5,83	0,00
2650	1323862,75	40	40	40	T	5,83	NA	81,03	0,01	5,83	0,00
2651	1324181,88	40	40	40	T	5,83	NA	81,03	0,01	5,83	0,00
2652	1324500,88	40	40	40	T	5,83	NA	81,03	0,01	5,83	0,00
2653	1324820,00	40	40	40	T	5,83	NA	81,04	0,01	5,82	0,00
2654	1325139,00	40	40	40	T	5,83	NA	81,05	0,02	5,84	0,00
2655	1325458,13	40	40	40	T	5,83	NA	81,05	0,01	5,82	0,00
2656	1325777,25	40	40	40	T	5,85	NA	81,02	0,01	5,84	0,00
2657	1326096,25	40	40	40	T	5,84	NA	81,04	0,01	5,82	0,00
2658	1326415,38	40	40	40	T	5,85	NA	81,04	0,01	5,84	0,00
2659	1326734,50	40	40	40	T	5,85	NA	81,04	0,01	5,84	0,00
2660	1327053,50	40	40	40	T	5,84	NA	81,02	0,01	5,83	0,00
2661	1327372,63	40	40	40	T	5,85	NA	81,03	0,01	5,84	0,00
2662	1327691,75	40	40	40	T	5,85	NA	81,02	0,01	5,84	0,00
2663	1328010,75	40	40	40	T	5,85	NA	81,01	0,01	5,84	0,00
2664	1328329,88	40	40	40	T	5,85	NA	81,02	0,01	5,84	0,00
2665	1328648,88	40	40	40	T	5,85	NA	81,01	0,01	5,84	0,00
2666	1328968,00	40	40	40	T	5,85	NA	81,03	0,01	5,84	0,00
2667	1329287,13	40	40	40	T	5,85	NA	81,02	0,01	5,84	0,00
2668	1329606,13	40	40	40	T	5,85	NA	81,03	0,01	5,84	0,00
2669	1329925,25	40	40	40	T	5,84	NA	81,01	0,02	5,84	0,00
2670	1330244,38	40	40	40	T	5,85	NA	81,03	0,01	5,84	0,00
2671	1330563,38	40	40	40	T	5,85	NA	81,02	0,01	5,84	0,00
2672	1330882,50	40	40	40	T	5,85	NA	81,03	0,01	5,84	0,00
2673	1331201,63	40	40	40	T	5,85	NA	81,02	0,01	5,84	0,00
2674	1331520,63	40	40	40	T	5,85	NA	81,02	0,01	5,84	0,00
2675	1331839,75	40	40	40	T	5,85	NA	81,02	0,01	5,84	0,00
2676	1332158,88	40	40	40	T	5,85	NA	81,02	0,01	5,84	0,00
2677	1332477,88	40	40	40	T	5,84	NA	81,01	0,02	5,84	0,00
2678	1332797,00	40	40	40	T	5,85	NA	81,04	0,01	5,84	0,00
2679	1333116,00	40	40	40	T	5,86	NA	81,02	0,01	5,84	0,00
2680	1333435,13	40	40	40	T	5,84	NA	81,01	0,02	5,84	0,00
2681	1333754,25	40	40	40	T	5,85	NA	81,04	0,01	5,84	0,00
2682	1334073,25	40	40	40	T	5,86	NA	81,04	0,01	5,84	0,00
2683	1334392,38	40	40	40	T	5,86	NA	81,03	0,01	5,84	0,00
2684	1334711,50	40	40	40	T	5,86	NA	81,04	0,01	5,84	0,00
2685	1335030,50	40	40	40	T	5,86	NA	81,03	0,01	5,84	0,00
2686	1335349,63	40	40	40	T	5,86	NA	81,04	0,01	5,84	0,00
2687	1335668,75	40	40	40	T	5,86	NA	81,03	0,01	5,84	0,00
2688	1335987,75	40	40	40	T	5,86	NA	81,03	0,01	5,84	0,00
2689	1336306,88	40	40	40	T	5,86	NA	81,03	0,01	5,84	0,00
2690	1336625,88	40	40	40	T	5,86	NA	81,03	0,01	5,84	0,00
2691	1336945,00	40	40	40	T	5,86	NA	81,02	0,01	5,84	0,00
2692	1337264,13	40	40	40	T	5,86	NA	81,03	0,01	5,84	0,00
2693	1337583,13	40	40	40	T	5,86	NA	81,03	0,01	5,84	0,00
2694	1337902,25	40	40	40	T	5,86	NA	81,02	0,01	5,84	0,00
2695	1338221,38	40	40	40	T	5,86	NA	81,03	0,01	5,84	0,00
2696	1338540,38	40	40	40	T	5,86	NA	81,03	0,01	5,84	0,00
2697	1338859,50	40	40	40	T	5,86	NA	81,02	0,01	5,84	0,00
2698	1339178,63	40	40	40	T	5,86	NA	81,04	0,01	5,84	0,00
2699	1339497,63	40	40	40	T	5,86	NA	81,03	0,01	5,84	0,00
2700	1339816,75	40	40	40	T	5,88	NA	81,01	0,01	5,85	0,00
2701	1340135,88	40	40	40	T	5,86	NA	81,03	0,01	5,84	0,00
2702	1340454,88	40	40	40	T	5,88	NA	81,02	0,01	5,85	0,00
2703	1340774,00	40	40	40	T	5,86	NA	81,04	0,01	5,84	0,00
2704	1341093,00	40	40	40	T	5,86	NA	81,02	0,01	5,84	0,00
2705	1341412,13	40	40	40	T	5,88	NA	81,03	0,01	5,85	0,00
2706	1341731,25	40	40	40	T	5,88	NA	81,03	0,01	5,85	0,00
2707	1342050,25	40	40	40	T	5,88	NA	81,03	0,01	5,85	0,00
2708	1342369,38	40	40	40	T	5,88	NA	81,01	0,01	5,85	0,00
2709	1342688,50	40	40	40	T	5,88	NA	81,02	0,01	5,85	0,00
2710	1343007,50	40	40	40	T	5,88	NA	81,02	0,01	5,85	0,00
2711	1343326,63	40	40	40	T	5,88	NA	81,02	0,01	5,85	0,00
2712	1343645,75	40	40	40	T	5,88	NA	81,04	0,01	5,85	0,00
2713	1343964,75	40	40	40	T	5,88	NA	81,03	0,01	5,85	0,00
2714	1344283,88	40	40	40	T	5,88	NA	81,03	0,01	5,85	0,00
2715	1344602,88	40	40	40	T	5,87	NA	81,02	0,02	5,85	0,00
2716	1344922,00	40	40	40	T	5,88	NA	81,04	0,01	5,85	0,00
2717	1345241,13	40	40	40	T	5,88	NA	81,04	0,01	5,85	0,00
2718	1345560,13	40	40	40	T	5,88	NA	81,03	0,01	5,85	0,00
2719	1345879,25	40	40	40	T	5,88	NA	81,03	0,01	5,85	0,00
2720	1346198,38	40	40	40	T	5,88	NA	81,04	0,01	5,85	0,00
2721	1346517,38	40	40	40	T	5,88	NA	81,03	0,01	5,85	0,00
2722	1346836,50	40	40	40	T	5,88	NA	81,02	0,01	5,85	0,00
2723	1347155,63	40	40	40	T	5,88	NA	81,01	0,01	5,85	0,00
2724	1347474,63	40	40	40	T	5,88	NA	81,03	0,01	5,85	0,00
2725	1347793,75	40	40	40	T	5,88	NA	81,03	0,01	5,85	0,00
2726	1348112,88	40	40	40	T	5,88	NA	81,04	0,01	5,85	0,00
2727	1348431,88	40	40	40	T	5,88	NA	81,03	0,01	5,85	0,00
2728	1348751,00	40	40	40	T	5,88	NA	81,02	0,01	5,85	0,00
2729	1349070,00	40	40	40	T	5,88	NA	81,03	0,01	5,85	0,00
2730	1349389,13	40	40	40	T	5,88	NA	81,02	0,01	5,85	0,00
2731	1349708,25	40	40	40	T	5,89	NA	81,02	0,01	5,85	0,00
2732	1350027,25	40	40	40	T	5,88	NA	81,04	0,01	5,85	0,00
2733	1350346,38	40	40	40	T	5,89	NA	81,04	0,01	5,85	0,00
2734	1350665,50	40	40	40	T	5,89	NA	81,02	0,01	5,85	0,00
2735	1350984,50	40	40	40	T	5,88	NA	81,04	0,01	5,85	0,00
2736	1351303,63	40	40	40	T	5,89	NA	81,04	0,01	5,85	0,00
2737	1351622,75	40	40	40	T	5,89	NA	81,02	0,01	5,85	0,00
2738	1351941,75	40	40	40	T	5,89	NA	81,02	0,01	5,85	0,00
2739	1352260,88	40	40	40	T	5,89	NA	81,01	0,01	5,85	0,00
2740	1352579,88	40	40	40	T	5,89	NA	81,03	0,01	5,85	0,00
2741	1352899,00	40	40	40	T	5,89	NA	81,03	0,01	5,85	0,00
2742	1353218,13	40	40	40	T	5,89	NA	81,04	0,01	5,85	0,00
2743	1353537,13	40	40	40	T	5,89	NA	81,01	0,01	5,85	0,00
2744	1353856,25	40	40	40	T	5,89	NA	81,03	0,01	5,85	0,00
2745	1354175,38	40	40	40	T	5,89	NA	81,02	0,01	5,85	0,00
2746	1354494,38	40	40	40	T	5,89	NA	81,04	0,01	5,85	0,00
2747	1354813,50	40	40	40	T	5,89	NA	81,03	0,01	5,85	0,00
2748	1355132,63	40	40	40	T	5,89	NA	81,01	0,01	5,85	0,00
2749	1355451,63	40	40	40	T	5,89	NA	81,03	0,01	5,85	0,00
2750	1355770,75	40	40	40	T	5,89	NA	81,03	0,01	5,85	0,00
2751	1356089,88	40	40	40	T	5,89	NA	81,04	0,01	5,85	0,00
2752	1356408,88	40	40	40	T	5,89	NA	81,02	0,01	5,85	0,00
2753	1356728,00	40	40	40	T	5,89	NA	81,04	0,01	5,85	0,00
2754	1357047,00	40	40	40	T	5,89	NA	81,02	0,01	5,85	0,00
2755	1357366,13	40	40	40	T	5,89	NA	81,03	0,01	5,85	0,00
2756	1357685,25	40	40	40	T	5,89	NA	81,04	0,01	5,85	0,00
2757	1358004,25	40	40	40	T	5,89	NA	81,03	0,01	5,85	0,00
2758	1358323,38	40	40	40	T	5,90	NA	81,05	0,01	5,86	0,00
2759	1358642,50	40	40	40	T	5,89	NA	81,02	0,01	5,85	0,00
2760	1358961,50	40	40	40	T	5,90	NA	81,01	0,01	5,85	0,00
2761	1359280,63	40	40	40	T	5,91	NA	81,03	0,01	5,86	0,00
2762	1359599,75	40	40	40	T	5,91	NA	81,04	0,01	5,86	0,00
2763	1359918,75	40	40	40	T	5,91	NA	81,07	0,01	5,86	0,00
2764	1360237,88	40	40	40	T	5,91	NA	81,03	0,01	5,86	0,00
2765	1360556,88	40	40	40	T	5,89	NA	81,06	0,01	5,85	0,00
2766	1360876,00	40	40	40	T	5,89	NA	81,09	0,01	5,85	0,00
2767	1361195,13	40	40	40	T	5,91	NA	81,05	0,01	5,86	0,00
2768	1361514,13	40	40	40	T	5,91	NA	81,04	0,01	5,86	0,00
2769	1361833,25	40	40	40	T	5,91	NA	81,02	0,01	5,86	0,00
2770	1362152,38	40	40	40	T	5,91	NA	81,04	0,01	5,86	0,00
2771	1362471,38	40	40	40	T	5,91	NA	81,04	0,01	5,86	0,00
2772	1362790,50	40	40	40	T	5,91	NA	81,04	0,01	5,86	0,00
2773	1363109,63	40	40	40	T	5,91	NA	81,04	0,01	5,86	0,00
2774	1363428,63	40	40	40	T	5,91	NA	81,02	0,01	5,86	0,00
2775	1363747,75	40	40	40	T	5,91	NA	81,03	0,01	5,86	0,00
2776	1364066,88	40	40	40	T	5,91	NA	81,03	0,01	5,86	0,00
2777	1364385,88	40	40	40	T	5,91	NA	80,99	0,01	5,86	0,00
2778	1364705,00	40	40	40	T	5,91	NA	81,04	0,01	5,86	0,00
2779	1365024,00	40	40	40	T	5,91	NA	81,03	0,01	5,86	0,00
2780	1365343,13	40	40	40	T	5,91	NA	81,04	0,01	5,86	0,00
2781	1365662,25	40	40	40	T	5,91	NA	81,05	0,01	5,86	0,00
2782	1365981,25	40	40	40	T	5,91	NA	81,03	0,01	5,86	0,00
2783	1366300,38	40	40	40	T	5,91	NA	81,04	0,01	5,86	0,00
2784	1366619,50	40	40	40	T	5,91	NA	81,02	0,01	5,86	0,00
2785	1366938,50	40	40	40	T	5,91	NA	81,04	0,01	5,86	0,00
2786	1367257,63	40	40	40	T	5,91	NA	81,03	0,01	5,86	0,00
2787	1367576,75	40	40	40	T	5,91	NA	81,03	0,01	5,86	0,00
2788	1367895,75	40	40	40	T	5,91	NA	81,05	0,01	5,86	0,00
2789	1368214,88	40	40	40	T	5,91	NA	81,04	0,01	5,86	0,00
2790	1368533,88	40	40	40	T	5,91	NA	81,04	0,01	5,86	0,00
2791	1368853,00	40	40	40	T	5,92	NA	81,04	0,01	5,86	0,00
2792	1369172,13	40	40	40	T	5,90	NA	81,03	0,01	5,85	0,00
2793	1369491,13	40	40	40	T	5,92	NA	81,04	0,01	5,86	0,00
2794	1369810,25	40	40	40	T	5,92	NA	81,02	0,01	5,86	0,00
2795	1370129,38	40	40	40	T	5,92	NA	81,03	0,01	5,86	0,00
2796	1370448,38	40	40	40	T	5,92	NA	81,04	0,01	5,86	0,00
2797	1370767,50	40	40	40	T	5,92	NA	81,03	0,01	5,86	0,00
2798	1371086,63	40	40	40	T	5,90	NA	81,03	0,02	5,86	0,00
2799	1371405,63	40	40	40	T	5,92	NA	81,04	0,01	5,86	0,00
2800	1371724,75	40	40	40	T	5,92	NA	81,04	0,01	5,86	0,00
2801	1372043,88	40	40	40	T	5,92	NA	81,03	0,01	5,86	0,00
2802	1372362,88	40	40	40	T	5,93	NA	81,03	0,01	5,87	0,00
2803	1372682,00	40	40	40	T	5,93	NA	81,03	0,01	5,87	0,00
2804	1373001,00	40	40	40	T	5,92	NA	81,03	0,01	5,86	0,00
2805	1373320,13	40	40	40	T	5,93	NA	81,04	0,01	5,87	0,00
2806	1373639,25	40	40	40	T	5,92	NA	81,04	0,01	5,86	0,00
2807	1373958,25	40	40	40	T	5,92	NA	81,05	0,01	5,86	0,00
2808	1374277,38	40	40	40	T	5,93	NA	81,03	0,01	5,87	0,00
2809	1374596,50	40	40	40	T	5,93	NA	81,04	0,01	5,87	0,00
2810	1374915,50	40	40	40	T	5,92	NA	81,03	0,01	5,86	0,00
2811	1375234,63	40	40	40	T	5,94	NA	81,02	0,01	5,87	0,00
2812	1375553,75	40	40	40	T	5,92	NA	81,04	0,01	5,86	0,00
2813	1375872,75	40	40	40	T	5,93	NA	81,03	0,01	5,87	0,00
2814	1376191,88	40	40	40	T	5,94	NA	81,03	0,01	5,87	0,00
2815	1376510,88	40	40	40	T	5,94	NA	81,03	0,01	5,87	0,00
2816	1376830,00	40	40	40	T	5,94	NA	81,02	0,01	5,88	0,00
2817	1377149,13	40	40	40	T	5,94	NA	81,01	0,01	5,88	0,00
2818	1377468,13	40	40	40	T	5,94	NA	81,03	0,01	5,87	0,00
2819	1377787,25	40	40	40	T	5,94	NA	81,03	0,01	5,87	0,00
2820	1378106,38	40	40	40	T	5,94	NA	81,03	0,01	5,87	0,00
2821	1378425,38	40	40	40	T	5,94	NA	81,04	0,01	5,87	0,00
2822	1378744,50	40	40	40	T	5,94	NA	81,04	0,01	5,87	0,00
2823	1379063,63	40	40	40	T	5,94	NA	81,04	0,01	5,87	0,00
2824	1379382,63	40	40	40	T	5,94	NA	81,02	0,01	5,88	0,00
2825	1379701,75	40	40	40	T	5,94	NA	81,03	0,01	5,87	0,00
2826	1380020,88	40	40	40	T	5,94	NA	81,03	0,01	5,87	0,00
2827	1380339,88	40	40	40	T	5,94	NA	81,02	0,01	5,88	0,00
2828	1380659,00	40	40	40	T	5,94	NA	81,04	0,01	5,87	0,00
2829	1380978,00	40	40	40	T	5,94	NA	81,04	0,01	5,87	0,00
2830	1381297,13	40	40	40	T	5,94	NA	81,05	0,01	5,87	0,00
2831	1381616,25	40	40	40	T	5,94	NA	81,04	0,01	5,87	0,00
2832	1381935,25	40	40	40	T	5,94	NA	81,04	0,01	5,87	0,00
2833	1382254,38	40	40	40	T	5,94	NA	81,04	0,01	5,87	0,00
2834	1382573,50	40	40	40	T	5,94	NA	81,03	0,01	5,87	0,00
2835	1382892,50	40	40	40	T	5,94	NA	81,02	0,01	5,87	0,00
2836	1383211,63	40	40	40	T	5,94	NA	81,04	0,01	5,87	0,00
2837	1383530,75	40	40	40	T	5,94	NA	81,04	0,01	5,87	0,00
2838	1383849,75	40	40	40	T	5,95	NA	81,02	0,01	5,88	0,00
2839	1384168,88	40	40	40	T	5,95	NA	81,02	0,01	5,87	0,00
2840	1384487,88	40	40	40	T	5,95	NA	81,02	0,01	5,88	0,00
2841	1384807,00	40	40	40	T	5,95	NA	81,03	0,01	5,87	0,00
2842	1385126,13	40	40	40	T	5,94	NA	81,05	0,01	5,87	0,00
2843	1385445,13	40	40	40	T	5,95	NA	81,01	0,01	5,88	0,00
2844	1385764,25	40	40	40	T	5,95	NA	81,01	0,01	5,88	0,00
2845	1386083,38	40	40	40	T	5,95	NA	81,03	0,01	5,87	0,00
2846	1386402,38	40	40	40	T	5,95	NA	81,04	0,01	5,87	0,00
2847	1386721,50	40	40	40	T	5,95	NA	81,04	0,01	5,87	0,00
2848	1387040,63	40	40	40	T	5,95	NA	81,02	0,01	5,88	0,00
2849	1387359,63	40	40	40	T	5,95	NA	81,03	0,01	5,87	0,00
2850	1387678,75	40	40	40	T	5,96	NA	81,01	0,01	5,89	0,00
2851	1387997,88	40	40	40	T	5,95	NA	81,04	0,01	5,87	0,00
2852	1388316,88	40	40	40	T	5,95	NA	81,02	0,01	5,87	0,00
2853	1388636,00	40	40	40	T	5,95	NA	81,04	0,01	5,87	0,00
2854	1388955,00	40	40	40	T	5,96	NA	81,01	0,01	5,89	0,00
2855	1389274,13	40	40	40	T	5,96	NA	81,02	0,01	5,89	0,00
